#BLTrackFile2 
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
0.4169270341369111 1.7907009063007875 25 0 0 80.7553 -0.688592 13 66 1 0 1 0 0 0 0 0 0 0.0990988 25.0479 0 0 0 -0.979064 2.00013 0 -0.818322 38.853
-0.904184415613761 -1.1564846484301892 25 0 0 94.8183 0.833899 13 67 1 0 1 0 0 0 0 0 0 0.0902313 25.0912 0 0 0 1.438 0.833076 0 0.710815 40.6282
-0.4696322846262209 1.7867624940577347 25 0 0 87.8791 -0.4513 13 68 1 0 1 0 0 0 0 0 0 0.0940703 25.0045 0 0 0 -0.431808 1.96545 0 -0.577075 40.0558
1.1048383580085628 -3.931457725013698 25 0 0 75.0788 0.297711 13 69 1 0 1 0 0 0 0 0 0 0.103766 25.3557 0 0 0 -5.24074 -2.44134 0 0.163646 40.1517
0.8295559721037438 0.39652727027496804 25 0 0 97.8571 1.25811 13 70 1 0 1 0 0 0 0 0 0 0.088842 25.1227 0 0 0 0.937841 1.57935 0 1.13597 40.666
0.10558542519225234 -0.9198056453438538 25 0 0 84.3337 1.08114 13 71 1 0 1 0 0 0 0 0 0 0.0967877 25.0268 0 0 0 -1.69408 -0.887366 0 0.953248 39.4079
-0.5514173262367734 -4.136030727145293 25 0 0 72.2847 0.449164 13 72 1 0 1 0 0 0 0 0 0 0.104541 25.3078 0 0 0 -2.3002 -0.707022 0 0.314574 38.7495
0.17471067554884973 -1.1358723391181678 25 0 0 89.7689 0.567707 13 73 1 0 1 0 0 0 0 0 0 0.0926595 25.0248 0 0 0 -0.342827 -0.881942 0 0.442951 40.5047
0.5333842927426243 1.3511779735714464 25 0 0 91.8313 0.535783 13 74 1 0 1 0 0 0 0 0 0 0.0923186 25.023 0 0 0 0.434927 1.07842 0 0.411304 39.6291
0.1533009489499939 -2.8524904124699284 25 0 0 96.8219 -1.4921 13 75 1 0 1 0 0 0 0 0 0 0.0903911 25.3501 0 0 0 3.09878 -6.98358 0 -1.61588 39.4369
-1.15209682676474 -1.2845174747489454 25 0 0 88.0772 0.749029 13 76 1 0 1 0 0 0 0 0 0 0.0947678 25.1942 0 0 0 1.79794 -0.598848 0 0.622328 39.0758
-0.804833506410024 -0.9430668183064763 25 0 0 91.8362 1.03428 13 77 1 0 1 0 0 0 0 0 0 0.0919785 25.1299 0 0 0 1.03931 1.42507 0 0.909805 40.3854
-1.4955616965165064 -0.8946358460165504 25 0 0 87.847 1.29864 13 78 1 0 1 0 0 0 0 0 0 0.0934425 25.07 0 0 0 -0.0191206 0.225048 0 1.17319 40.8773
0.467947231331141 -6.026107600553657 25 0 0 71.949 -0.323572 13 79 1 0 1 0 0 0 0 0 0 0.105713 25.7101 0 0 0 -3.51379 -0.296499 0 -0.459917 39.634
1.7726330881721335 -1.059475828870969 25 0 0 96.6056 -0.493328 13 80 1 0 1 0 0 0 0 0 0 0.0898948 25.1825 0 0 0 0.843502 -0.60215 0 -0.616364 40.0349
